Configuration,time,num_colors,conflicts,generation,geneations_conflicts,best
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.3231172561645508,6,0,101,"[[0, 23], [1, 23], [2, 21], [3, 21], [4, 21], [5, 21], [6, 18], [7, 18], [8, 18], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13], [14, 13], [15, 13], [16, 13], [17, 13], [18, 12], [19, 12], [20, 12], [21, 12], [22, 12], [23, 12], [24, 12], [25, 11], [26, 8], [27, 8], [28, 8], [29, 6], [30, 6], [31, 6], [32, 6], [33, 5], [34, 5], [35, 5], [36, 5], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 2], [43, 2], [44, 2], [45, 2], [46, 2], [47, 2], [48, 2], [49, 2], [50, 2], [51, 2], [52, 2], [53, 2], [54, 2], [55, 2], [56, 2], [57, 2], [58, 2], [59, 2], [60, 2], [61, 2], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 1], [90, 1], [91, 1], [92, 1], [93, 1], [94, 1], [95, 1], [96, 1], [97, 1], [98, 1], [99, 1], [100, 1], [101, 0]]","[3, 1, 0, 1, 4, 2, 1, 2, 2, 2, 4, 5, 1, 5, 1, 4, 3, 1, 3, 1, 3, 5, 2, 5, 4, 5, 0, 4, 0, 2, 2, 0, 2, 4, 5, 5, 0, 0, 4, 0, 5, 5, 5, 5, 4, 0, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",NO_SOLUTION,6,1,499,,
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.18952322006225586,6,0,43,"[[0, 23], [1, 20], [2, 18], [3, 18], [4, 18], [5, 17], [6, 17], [7, 16], [8, 14], [9, 13], [10, 13], [11, 10], [12, 10], [13, 10], [14, 8], [15, 8], [16, 8], [17, 7], [18, 6], [19, 6], [20, 4], [21, 4], [22, 4], [23, 4], [24, 4], [25, 4], [26, 3], [27, 3], [28, 2], [29, 2], [30, 2], [31, 2], [32, 2], [33, 2], [34, 2], [35, 2], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 1], [42, 1], [43, 0]]","[3, 0, 4, 4, 5, 2, 2, 2, 2, 2, 4, 3, 0, 4, 4, 1, 3, 5, 3, 0, 5, 4, 2, 3, 0, 3, 0, 1, 2, 2, 3, 0, 5, 1, 5, 0, 3, 1, 1, 3, 1, 3, 1, 3, 1, 2, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.4970839023590088,6,0,110,"[[0, 24], [1, 24], [2, 20], [3, 20], [4, 20], [5, 17], [6, 17], [7, 17], [8, 17], [9, 15], [10, 15], [11, 13], [12, 13], [13, 12], [14, 12], [15, 12], [16, 9], [17, 9], [18, 9], [19, 9], [20, 9], [21, 9], [22, 8], [23, 6], [24, 6], [25, 5], [26, 4], [27, 4], [28, 4], [29, 4], [30, 4], [31, 4], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 2], [42, 2], [43, 2], [44, 2], [45, 2], [46, 2], [47, 2], [48, 2], [49, 2], [50, 2], [51, 2], [52, 2], [53, 2], [54, 2], [55, 2], [56, 2], [57, 2], [58, 2], [59, 2], [60, 2], [61, 2], [62, 2], [63, 2], [64, 2], [65, 2], [66, 2], [67, 2], [68, 2], [69, 2], [70, 2], [71, 2], [72, 2], [73, 2], [74, 2], [75, 2], [76, 2], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 1], [90, 1], [91, 1], [92, 1], [93, 1], [94, 1], [95, 1], [96, 1], [97, 1], [98, 1], [99, 1], [100, 1], [101, 1], [102, 1], [103, 1], [104, 1], [105, 1], [106, 1], [107, 1], [108, 1], [109, 1], [110, 0]]","[5, 0, 3, 0, 1, 2, 0, 3, 2, 2, 4, 4, 0, 4, 0, 4, 1, 0, 3, 2, 1, 4, 5, 5, 0, 5, 0, 1, 2, 1, 5, 2, 1, 5, 1, 4, 4, 4, 4, 1, 2, 2, 2, 2, 4, 5, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.14125990867614746,6,0,31,"[[0, 23], [1, 22], [2, 17], [3, 17], [4, 17], [5, 17], [6, 13], [7, 11], [8, 11], [9, 11], [10, 10], [11, 10], [12, 10], [13, 8], [14, 8], [15, 7], [16, 4], [17, 4], [18, 4], [19, 3], [20, 3], [21, 2], [22, 2], [23, 2], [24, 2], [25, 2], [26, 1], [27, 1], [28, 1], [29, 1], [30, 1], [31, 0]]","[3, 0, 2, 2, 1, 5, 4, 5, 5, 5, 1, 3, 4, 2, 0, 0, 3, 0, 2, 2, 3, 0, 5, 3, 1, 2, 2, 1, 3, 5, 5, 2, 5, 1, 1, 4, 3, 2, 1, 3, 4, 2, 4, 3, 2, 1, 0]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.20682311058044434,6,0,43,"[[0, 26], [1, 21], [2, 21], [3, 21], [4, 17], [5, 17], [6, 17], [7, 13], [8, 13], [9, 13], [10, 12], [11, 11], [12, 10], [13, 10], [14, 5], [15, 5], [16, 5], [17, 5], [18, 5], [19, 5], [20, 5], [21, 5], [22, 5], [23, 5], [24, 4], [25, 4], [26, 4], [27, 3], [28, 2], [29, 2], [30, 2], [31, 2], [32, 2], [33, 2], [34, 2], [35, 2], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 1], [42, 1], [43, 0]]","[1, 0, 5, 5, 0, 2, 2, 4, 5, 3, 0, 4, 3, 5, 5, 3, 3, 2, 2, 5, 4, 0, 1, 1, 0, 1, 5, 1, 2, 2, 4, 2, 2, 0, 4, 0, 4, 5, 2, 4, 2, 4, 2, 2, 0, 1, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.2610478401184082,6,0,94,"[[0, 20], [1, 20], [2, 20], [3, 20], [4, 20], [5, 19], [6, 19], [7, 19], [8, 19], [9, 19], [10, 16], [11, 16], [12, 15], [13, 12], [14, 12], [15, 11], [16, 11], [17, 11], [18, 10], [19, 9], [20, 6], [21, 6], [22, 6], [23, 6], [24, 4], [25, 4], [26, 4], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 2], [37, 2], [38, 2], [39, 2], [40, 2], [41, 2], [42, 2], [43, 2], [44, 1], [45, 1], [46, 1], [47, 1], [48, 1], [49, 1], [50, 1], [51, 1], [52, 1], [53, 1], [54, 1], [55, 1], [56, 1], [57, 1], [58, 1], [59, 1], [60, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 1], [90, 1], [91, 1], [92, 1], [93, 1], [94, 0]]","[3, 0, 5, 5, 3, 4, 0, 4, 0, 0, 3, 3, 0, 4, 2, 3, 4, 4, 4, 4, 0, 3, 5, 1, 2, 2, 2, 1, 1, 1, 2, 0, 1, 5, 4, 2, 4, 2, 1, 4, 4, 4, 2, 0, 1, 5, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",1.0986239910125732,6,0,365,"[[0, 21], [1, 21], [2, 20], [3, 20], [4, 19], [5, 16], [6, 16], [7, 16], [8, 15], [9, 15], [10, 15], [11, 14], [12, 14], [13, 14], [14, 14], [15, 14], [16, 14], [17, 14], [18, 14], [19, 14], [20, 14], [21, 14], [22, 12], [23, 12], [24, 12], [25, 9], [26, 9], [27, 9], [28, 9], [29, 9], [30, 9], [31, 9], [32, 8], [33, 8], [34, 8], [35, 8], [36, 8], [37, 8], [38, 8], [39, 8], [40, 8], [41, 8], [42, 8], [43, 8], [44, 8], [45, 8], [46, 8], [47, 8], [48, 8], [49, 8], [50, 8], [51, 8], [52, 7], [53, 7], [54, 7], [55, 7], [56, 7], [57, 7], [58, 7], [59, 7], [60, 6], [61, 6], [62, 6], [63, 6], [64, 6], [65, 6], [66, 5], [67, 5], [68, 5], [69, 5], [70, 5], [71, 5], [72, 5], [73, 5], [74, 5], [75, 5], [76, 4], [77, 4], [78, 4], [79, 4], [80, 4], [81, 4], [82, 4], [83, 4], [84, 4], [85, 4], [86, 4], [87, 4], [88, 4], [89, 4], [90, 3], [91, 3], [92, 3], [93, 3], [94, 3], [95, 3], [96, 3], [97, 3], [98, 3], [99, 3], [100, 3], [101, 3], [102, 3], [103, 3], [104, 3], [105, 3], [106, 3], [107, 3], [108, 3], [109, 3], [110, 3], [111, 3], [112, 3], [113, 3], [114, 3], [115, 3], [116, 3], [117, 3], [118, 3], [119, 3], [120, 3], [121, 3], [122, 2], [123, 2], [124, 2], [125, 2], [126, 2], [127, 2], [128, 2], [129, 2], [130, 2], [131, 2], [132, 2], [133, 2], [134, 2], [135, 2], [136, 2], [137, 2], [138, 2], [139, 2], [140, 2], [141, 2], [142, 2], [143, 2], [144, 2], [145, 2], [146, 2], [147, 2], [148, 2], [149, 2], [150, 2], [151, 2], [152, 2], [153, 2], [154, 2], [155, 2], [156, 2], [157, 2], [158, 2], [159, 2], [160, 2], [161, 2], [162, 2], [163, 2], [164, 2], [165, 2], [166, 2], [167, 2], [168, 2], [169, 2], [170, 2], [171, 2], [172, 2], [173, 2], [174, 2], [175, 2], [176, 2], [177, 2], [178, 2], [179, 2], [180, 2], [181, 2], [182, 2], [183, 2], [184, 2], [185, 2], [186, 2], [187, 2], [188, 2], [189, 2], [190, 2], [191, 2], [192, 2], [193, 2], [194, 2], [195, 2], [196, 2], [197, 2], [198, 2], [199, 2], [200, 2], [201, 2], [202, 2], [203, 2], [204, 2], [205, 2], [206, 2], [207, 2], [208, 2], [209, 2], [210, 2], [211, 2], [212, 2], [213, 2], [214, 2], [215, 2], [216, 1], [217, 1], [218, 1], [219, 1], [220, 1], [221, 1], [222, 1], [223, 1], [224, 1], [225, 1], [226, 1], [227, 1], [228, 1], [229, 1], [230, 1], [231, 1], [232, 1], [233, 1], [234, 1], [235, 1], [236, 1], [237, 1], [238, 1], [239, 1], [240, 1], [241, 1], [242, 1], [243, 1], [244, 1], [245, 1], [246, 1], [247, 1], [248, 1], [249, 1], [250, 1], [251, 1], [252, 1], [253, 1], [254, 1], [255, 1], [256, 1], [257, 1], [258, 1], [259, 1], [260, 1], [261, 1], [262, 1], [263, 1], [264, 1], [265, 1], [266, 1], [267, 1], [268, 1], [269, 1], [270, 1], [271, 1], [272, 1], [273, 1], [274, 1], [275, 1], [276, 1], [277, 1], [278, 1], [279, 1], [280, 1], [281, 1], [282, 1], [283, 1], [284, 1], [285, 1], [286, 1], [287, 1], [288, 1], [289, 1], [290, 1], [291, 1], [292, 1], [293, 1], [294, 1], [295, 1], [296, 1], [297, 1], [298, 1], [299, 1], [300, 1], [301, 1], [302, 1], [303, 1], [304, 1], [305, 1], [306, 1], [307, 1], [308, 1], [309, 1], [310, 1], [311, 1], [312, 1], [313, 1], [314, 1], [315, 1], [316, 1], [317, 1], [318, 1], [319, 1], [320, 1], [321, 1], [322, 1], [323, 1], [324, 1], [325, 1], [326, 1], [327, 1], [328, 1], [329, 1], [330, 1], [331, 1], [332, 1], [333, 1], [334, 1], [335, 1], [336, 1], [337, 1], [338, 1], [339, 1], [340, 1], [341, 1], [342, 1], [343, 1], [344, 1], [345, 1], [346, 1], [347, 1], [348, 1], [349, 1], [350, 1], [351, 1], [352, 1], [353, 1], [354, 1], [355, 1], [356, 1], [357, 1], [358, 1], [359, 1], [360, 1], [361, 1], [362, 1], [363, 1], [364, 1], [365, 0]]","[2, 4, 1, 1, 2, 2, 4, 1, 3, 2, 5, 5, 5, 1, 3, 5, 3, 3, 1, 3, 3, 5, 4, 2, 4, 0, 4, 2, 0, 4, 3, 0, 4, 0, 2, 3, 1, 0, 0, 3, 0, 1, 1, 0, 0, 2, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.20359301567077637,6,0,70,"[[0, 21], [1, 21], [2, 21], [3, 21], [4, 21], [5, 21], [6, 21], [7, 21], [8, 19], [9, 17], [10, 17], [11, 17], [12, 17], [13, 17], [14, 17], [15, 17], [16, 16], [17, 14], [18, 14], [19, 10], [20, 10], [21, 10], [22, 9], [23, 9], [24, 9], [25, 9], [26, 9], [27, 9], [28, 9], [29, 6], [30, 6], [31, 6], [32, 6], [33, 6], [34, 6], [35, 6], [36, 6], [37, 5], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3], [48, 3], [49, 3], [50, 3], [51, 2], [52, 2], [53, 2], [54, 2], [55, 2], [56, 2], [57, 1], [58, 1], [59, 1], [60, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [70, 0]]","[1, 0, 3, 5, 1, 4, 4, 3, 5, 4, 1, 1, 0, 5, 5, 4, 4, 4, 5, 4, 4, 1, 3, 3, 0, 3, 2, 0, 2, 2, 2, 0, 2, 0, 2, 5, 5, 2, 0, 4, 2, 5, 0, 0, 0, 3, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",NO_SOLUTION,6,1,499,,
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.26973795890808105,6,0,85,"[[0, 24], [1, 24], [2, 24], [3, 21], [4, 21], [5, 19], [6, 19], [7, 19], [8, 19], [9, 19], [10, 19], [11, 18], [12, 18], [13, 16], [14, 16], [15, 16], [16, 16], [17, 15], [18, 15], [19, 15], [20, 13], [21, 12], [22, 11], [23, 11], [24, 11], [25, 11], [26, 10], [27, 9], [28, 7], [29, 7], [30, 7], [31, 7], [32, 6], [33, 4], [34, 4], [35, 4], [36, 4], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 2], [44, 2], [45, 2], [46, 2], [47, 2], [48, 2], [49, 2], [50, 2], [51, 2], [52, 2], [53, 2], [54, 1], [55, 1], [56, 1], [57, 1], [58, 1], [59, 1], [60, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 0]]","[4, 3, 2, 2, 3, 4, 5, 2, 2, 4, 3, 1, 1, 1, 2, 3, 0, 0, 2, 2, 0, 1, 5, 4, 5, 2, 5, 0, 5, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 4, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",NO_SOLUTION,6,1,499,,
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.1718897819519043,6,0,51,"[[0, 26], [1, 21], [2, 21], [3, 21], [4, 16], [5, 16], [6, 16], [7, 16], [8, 13], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13], [14, 12], [15, 12], [16, 12], [17, 10], [18, 9], [19, 9], [20, 9], [21, 8], [22, 8], [23, 7], [24, 6], [25, 6], [26, 5], [27, 5], [28, 5], [29, 5], [30, 4], [31, 4], [32, 4], [33, 4], [34, 2], [35, 2], [36, 2], [37, 2], [38, 2], [39, 2], [40, 2], [41, 2], [42, 2], [43, 2], [44, 1], [45, 1], [46, 1], [47, 1], [48, 1], [49, 1], [50, 1], [51, 0]]","[0, 5, 0, 5, 4, 3, 5, 3, 3, 3, 0, 1, 1, 2, 2, 1, 4, 1, 3, 3, 1, 1, 5, 4, 5, 0, 5, 4, 4, 5, 3, 2, 4, 2, 2, 4, 2, 2, 2, 4, 4, 3, 2, 4, 0, 5, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",1.144596815109253,6,0,325,"[[0, 25], [1, 23], [2, 17], [3, 16], [4, 16], [5, 16], [6, 16], [7, 16], [8, 16], [9, 16], [10, 16], [11, 16], [12, 16], [13, 13], [14, 13], [15, 13], [16, 11], [17, 11], [18, 11], [19, 11], [20, 11], [21, 11], [22, 11], [23, 11], [24, 11], [25, 11], [26, 11], [27, 10], [28, 9], [29, 9], [30, 9], [31, 9], [32, 9], [33, 8], [34, 8], [35, 8], [36, 8], [37, 8], [38, 8], [39, 5], [40, 5], [41, 5], [42, 5], [43, 5], [44, 5], [45, 5], [46, 5], [47, 5], [48, 5], [49, 5], [50, 5], [51, 5], [52, 5], [53, 5], [54, 5], [55, 5], [56, 5], [57, 5], [58, 5], [59, 5], [60, 5], [61, 5], [62, 5], [63, 5], [64, 5], [65, 5], [66, 5], [67, 5], [68, 5], [69, 5], [70, 4], [71, 4], [72, 4], [73, 4], [74, 4], [75, 4], [76, 4], [77, 4], [78, 4], [79, 4], [80, 4], [81, 4], [82, 3], [83, 3], [84, 3], [85, 3], [86, 3], [87, 3], [88, 3], [89, 3], [90, 3], [91, 3], [92, 3], [93, 3], [94, 3], [95, 3], [96, 3], [97, 3], [98, 3], [99, 3], [100, 3], [101, 3], [102, 3], [103, 3], [104, 3], [105, 3], [106, 3], [107, 3], [108, 3], [109, 3], [110, 3], [111, 3], [112, 3], [113, 3], [114, 3], [115, 3], [116, 3], [117, 3], [118, 3], [119, 3], [120, 3], [121, 3], [122, 3], [123, 3], [124, 3], [125, 3], [126, 3], [127, 3], [128, 3], [129, 3], [130, 3], [131, 3], [132, 3], [133, 3], [134, 3], [135, 3], [136, 3], [137, 3], [138, 3], [139, 3], [140, 3], [141, 3], [142, 3], [143, 3], [144, 3], [145, 3], [146, 3], [147, 3], [148, 3], [149, 3], [150, 3], [151, 3], [152, 3], [153, 3], [154, 3], [155, 3], [156, 3], [157, 3], [158, 3], [159, 3], [160, 3], [161, 3], [162, 3], [163, 3], [164, 3], [165, 3], [166, 3], [167, 3], [168, 3], [169, 3], [170, 3], [171, 3], [172, 3], [173, 3], [174, 3], [175, 3], [176, 3], [177, 3], [178, 3], [179, 3], [180, 3], [181, 3], [182, 3], [183, 3], [184, 3], [185, 3], [186, 3], [187, 3], [188, 3], [189, 3], [190, 3], [191, 3], [192, 3], [193, 3], [194, 3], [195, 3], [196, 3], [197, 3], [198, 3], [199, 3], [200, 3], [201, 3], [202, 3], [203, 3], [204, 3], [205, 3], [206, 3], [207, 3], [208, 3], [209, 3], [210, 3], [211, 3], [212, 3], [213, 3], [214, 3], [215, 3], [216, 3], [217, 3], [218, 3], [219, 3], [220, 3], [221, 3], [222, 3], [223, 3], [224, 3], [225, 3], [226, 3], [227, 3], [228, 3], [229, 3], [230, 3], [231, 3], [232, 3], [233, 3], [234, 3], [235, 3], [236, 2], [237, 2], [238, 2], [239, 2], [240, 2], [241, 2], [242, 2], [243, 2], [244, 2], [245, 2], [246, 2], [247, 2], [248, 2], [249, 2], [250, 2], [251, 2], [252, 2], [253, 2], [254, 2], [255, 2], [256, 2], [257, 2], [258, 2], [259, 2], [260, 2], [261, 2], [262, 2], [263, 2], [264, 2], [265, 2], [266, 2], [267, 2], [268, 2], [269, 2], [270, 1], [271, 1], [272, 1], [273, 1], [274, 1], [275, 1], [276, 1], [277, 1], [278, 1], [279, 1], [280, 1], [281, 1], [282, 1], [283, 1], [284, 1], [285, 1], [286, 1], [287, 1], [288, 1], [289, 1], [290, 1], [291, 1], [292, 1], [293, 1], [294, 1], [295, 1], [296, 1], [297, 1], [298, 1], [299, 1], [300, 1], [301, 1], [302, 1], [303, 1], [304, 1], [305, 1], [306, 1], [307, 1], [308, 1], [309, 1], [310, 1], [311, 1], [312, 1], [313, 1], [314, 1], [315, 1], [316, 1], [317, 1], [318, 1], [319, 1], [320, 1], [321, 1], [322, 1], [323, 1], [324, 1], [325, 0]]","[0, 2, 4, 4, 0, 0, 2, 1, 2, 0, 3, 3, 3, 3, 4, 3, 1, 5, 1, 4, 1, 4, 2, 1, 5, 4, 5, 0, 0, 1, 5, 5, 0, 3, 1, 3, 1, 4, 3, 1, 1, 5, 4, 1, 4, 0, 2]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.4866011142730713,6,0,147,"[[0, 26], [1, 21], [2, 21], [3, 21], [4, 20], [5, 17], [6, 17], [7, 17], [8, 15], [9, 15], [10, 15], [11, 13], [12, 13], [13, 13], [14, 12], [15, 11], [16, 9], [17, 9], [18, 9], [19, 7], [20, 7], [21, 7], [22, 7], [23, 7], [24, 7], [25, 7], [26, 7], [27, 7], [28, 7], [29, 7], [30, 7], [31, 7], [32, 7], [33, 7], [34, 7], [35, 7], [36, 6], [37, 6], [38, 6], [39, 6], [40, 6], [41, 6], [42, 6], [43, 6], [44, 6], [45, 6], [46, 6], [47, 6], [48, 4], [49, 4], [50, 4], [51, 4], [52, 4], [53, 4], [54, 4], [55, 4], [56, 4], [57, 4], [58, 3], [59, 3], [60, 2], [61, 2], [62, 2], [63, 2], [64, 2], [65, 2], [66, 2], [67, 2], [68, 2], [69, 2], [70, 2], [71, 2], [72, 2], [73, 2], [74, 2], [75, 2], [76, 2], [77, 2], [78, 2], [79, 2], [80, 2], [81, 2], [82, 2], [83, 2], [84, 2], [85, 2], [86, 2], [87, 2], [88, 2], [89, 2], [90, 2], [91, 2], [92, 2], [93, 2], [94, 2], [95, 2], [96, 2], [97, 2], [98, 2], [99, 2], [100, 2], [101, 2], [102, 2], [103, 2], [104, 1], [105, 1], [106, 1], [107, 1], [108, 1], [109, 1], [110, 1], [111, 1], [112, 1], [113, 1], [114, 1], [115, 1], [116, 1], [117, 1], [118, 1], [119, 1], [120, 1], [121, 1], [122, 1], [123, 1], [124, 1], [125, 1], [126, 1], [127, 1], [128, 1], [129, 1], [130, 1], [131, 1], [132, 1], [133, 1], [134, 1], [135, 1], [136, 1], [137, 1], [138, 1], [139, 1], [140, 1], [141, 1], [142, 1], [143, 1], [144, 1], [145, 1], [146, 1], [147, 0]]","[5, 1, 0, 0, 5, 3, 3, 0, 3, 1, 2, 2, 1, 2, 2, 2, 5, 1, 0, 1, 5, 2, 3, 4, 1, 0, 0, 4, 3, 4, 0, 4, 1, 4, 4, 1, 0, 0, 1, 4, 1, 0, 1, 4, 5, 4, 2]"
